ER60001;ER60002;ER60017;ER60018;ER60019;ER60020;ER60025;ER62366;ER62449;ER62484;ER62486;ER62488;ER62491;ER62499;ER62502;ER62505;ER63482;ER63565;ER63600;ER63602;ER63604;ER63607;ER63615;ER63618;ER63621;ER64674;ER64676;ER64730;ER64813;ER64815;ER64869;ER65019;ER65067;ER65216;ER65244;ER66001;ER66002;ER66017;ER66018;ER66019;ER66020;ER66025;ER68420;ER68512;ER68549;ER68551;ER68553;ER68556;ER68564;ER68567;ER68570;ER69547;ER69639;ER69676;ER69678;ER69680;ER69683;ER69691;ER69694;ER69697;ER70747;ER70749;ER70803;ER70885;ER70887;ER70941;ER71111;ER71159;ER71293;ER71321;ER72001;ER72002;ER72017;ER72018;ER72019;ER72020;ER72025;ER74428;ER74520;ER74557;ER74559;ER74561;ER74564;ER74572;ER74575;ER74578;ER75555;ER75647;ER75684;ER75686;ER75688;ER75691;ER75699;ER75702;ER75705;ER76755;ER76757;ER76815;ER76900;ER76902;ER76960;ER77133;ER77181;ER77315;ER77343;Blanks
1;4721;36;1;0;0;8;3;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;0;0;17680;0;2;6509;38;1;0;0;3;8;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;40;0;20000;0;1;8475;41;1;45;2;3;3;0;3;0;3;0;2;0;0;3;0;2;5;0;0;6;0;0;0;3;14;0;3;17;40;40;31200;41600;0
1;7951;31;2;0;0;3;4;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;40;0;37500;0;2;6836;33;2;0;0;1;1;0;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;45;0;28000;0;1;8261;35;2;0;0;3;3;0;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;99;50;0;28000;0;0
1;7147;29;1;29;2;3;2;0;0;5;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;3;0;0;3;10;25;0;15000;0;2;6397;31;1;31;2;2;2;0;2;3;2;0;3;0;0;3;0;0;0;0;0;2;0;0;0;3;0;0;3;10;30;35;20000;22000;1;5434;33;1;0;0;1;2;5;4;6;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;30;0;4000;0;0
1;5347;25;2;0;0;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;24000;0;2;6313;27;2;0;0;2;3;0;5;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;25000;0;1;5297;29;2;0;0;2;3;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;40;0;31000;0;0
1;3522;61;2;0;0;2;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;35;0;33700;0;2;2914;63;2;0;0;2;3;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;35;0;35000;0;1;1748;65;2;0;0;2;3;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;30;0;35000;0;0
1;5783;53;1;58;2;3;2;18;0;3;0;0;0;0;0;4;0;0;3;0;0;3;0;0;0;3;8;0;5;8;45;0;35000;0;2;2940;55;1;60;2;3;4;3;7;1;0;0;0;0;0;3;5;2;2;0;0;2;0;0;0;3;8;0;5;8;0;0;0;0;1;1740;57;1;62;2;3;4;0;0;3;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;3;6;0;5;6;0;0;0;0;0
1;3624;49;1;51;2;3;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;9;8;0;2;1;40;0;20000;0;2;3010;51;1;53;2;3;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;9;8;0;2;1;40;0;20800;0;1;1823;53;1;55;2;1;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;9;6;0;2;6;40;20;28000;25000;0
1;6676;34;1;32;2;2;3;2;0;0;0;4;2;0;0;3;0;0;0;0;6;1;0;0;0;3;99;0;3;0;50;0;28000;0;2;3198;36;1;34;2;2;3;0;2;2;0;2;3;0;0;3;0;1;1;0;5;0;0;0;0;3;99;0;3;0;45;40;45000;15000;1;2079;38;1;36;2;2;3;0;0;0;0;3;3;0;0;4;0;0;0;0;10;0;0;0;0;3;1;0;3;1;65;0;44000;0;0
1;4334;45;2;0;0;2;2;0;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;45000;0;2;3724;47;2;0;0;2;2;0;3;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;60;0;60000;0;1;1466;49;2;0;0;3;2;0;3;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0
1;6673;23;1;22;2;3;2;0;3;5;1;0;1;0;0;2;0;3;5;3;0;0;0;0;0;3;10;0;3;10;15;0;10000;2000;2;3158;25;1;24;2;2;3;0;8;4;0;0;2;0;0;3;0;3;3;3;0;0;0;0;0;3;10;0;3;10;20;37;15000;18000;1;1676;26;1;0;0;2;2;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;18;20;0;30000;0;0
1;6671;66;1;64;2;2;3;1;0;0;0;0;4;0;0;2;0;0;1;0;0;1;0;0;0;2;8;0;2;8;0;0;0;0;2;2897;68;1;66;2;2;4;14;0;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;2;8;0;2;8;0;0;0;0;1;1875;69;1;68;2;1;3;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;0;0;0;2;6;0;2;6;0;0;0;0;0
1;6628;51;1;49;2;2;1;0;6;7;5;0;0;0;0;2;0;5;4;5;0;0;0;0;0;5;8;0;5;8;50;0;67000;0;2;3048;53;1;51;2;3;1;0;5;4;5;0;1;0;0;4;0;2;2;2;0;1;0;0;0;5;8;0;5;8;50;0;60500;2000;1;2522;55;1;53;2;3;2;0;4;3;3;0;1;0;0;4;0;998;4;998;0;1;0;0;0;5;6;0;5;15;50;998;70500;105098;0
1;543;51;2;0;0;4;3;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;40;0;10300;0;2;2924;53;2;0;0;4;5;15;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;40;0;6500;0;1;1857;55;2;0;0;3;4;5;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0
1;6684;41;2;0;0;2;2;0;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;3080;43;2;0;0;2;2;0;5;3;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;45;0;46000;0;1;2086;45;2;0;0;2;2;0;2;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;40;0;45000;0;0
1;8137;33;1;32;2;2;1;0;5;5;5;0;1;0;0;2;0;2;7;6;0;1;0;0;0;1;0;0;1;0;40;20;18000;23000;2;2911;35;1;34;2;3;1;0;7;7;7;0;1;0;0;3;0;1;4;0;0;0;0;0;0;1;0;0;1;0;40;40;25000;25000;1;2134;37;1;36;2;3;2;0;7;7;7;0;1;0;0;2;0;3;3;0;0;1;0;0;0;1;1;0;1;1;40;40;24000;26000;0
1;8134;27;1;25;2;3;2;0;12;12;0;3;1;0;0;4;0;5;5;3;0;2;0;0;0;9;8;0;3;8;36;36;24000;17000;2;3217;29;1;27;2;1;4;0;2;2;2;3;1;0;0;5;0;3;2;2;0;1;0;0;0;9;8;0;3;8;40;32;34000;0;1;2817;31;1;29;2;3;4;0;0;0;0;1;1;0;0;4;3;0;2;1;0;0;0;0;0;9;15;0;3;1;44;0;32000;0;0
1;1447;53;2;0;0;3;4;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;26;55;2;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;1907;57;2;0;0;2;5;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0
1;4527;28;2;0;0;3;2;0;0;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;27068;0;2;937;30;2;0;0;2;2;0;2;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;40000;0;1;2229;32;2;0;0;3;3;0;0;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;45;0;45000;0;0
1;4732;53;2;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;97;29;0;12850;0;2;6216;55;2;0;0;3;3;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;97;48;0;17100;0;1;4589;57;2;0;0;8;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;27;0;22200;0;0
1;1250;32;1;0;0;2;2;0;2;4;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;30;0;21600;0;2;4963;34;1;0;0;3;1;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;55;0;50000;0;1;4671;36;1;0;0;3;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;52;0;40000;0;0
1;2705;31;1;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3000;0;2;6447;33;1;0;0;3;4;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;35;0;14820;0;1;4744;35;1;0;0;3;3;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;30;0;15361;0;0
1;1459;59;1;0;0;2;2;0;0;0;3;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;52;0;30000;0;2;893;62;1;0;0;2;4;0;4;5;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;60;0;15500;0;1;272;63;1;0;0;2;3;0;2;5;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;54;0;25000;0;0
1;515;62;1;0;0;3;4;0;7;7;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;0;2;1676;65;1;0;0;3;2;3;2;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;0;1;4223;67;1;0;0;3;3;30;3;7;0;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0
1;8284;58;2;0;0;3;3;0;7;7;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;47;0;0;0;2;2137;60;2;0;0;2;3;0;7;7;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;35;0;19474;0;1;4001;62;2;0;0;2;4;0;7;7;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;8;0;3000;0;0
1;4705;57;2;0;0;3;4;0;7;7;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;1155;58;2;0;0;3;5;0;1;2;7;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;4031;60;2;0;0;3;4;0;3;3;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0
1;709;55;2;0;0;2;4;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;1144;57;2;0;0;1;2;4;7;7;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;4025;59;2;0;0;2;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0
1;8348;53;1;50;2;1;2;0;5;5;5;4;0;0;0;2;0;3;4;3;0;0;0;0;0;3;1;0;3;1;40;0;71000;0;2;1971;54;1;52;2;1;1;0;5;5;5;0;2;0;0;3;0;5;5;3;0;0;0;0;0;3;1;0;3;1;40;0;76000;0;1;4113;56;1;54;2;1;1;0;5;5;5;0;0;0;0;1;0;4;4;3;0;0;0;0;0;3;4;0;3;13;40;0;70000;0;0
1;3218;34;2;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;1202;35;2;0;0;2;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;4122;38;2;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;0;0;0;0;0
1;5685;29;2;0;0;3;5;0;7;2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;40;0;40000;0;2;2500;32;2;0;0;3;5;0;7;7;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;60;0;79000;0;1;4111;33;2;0;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;15;48;0;77000;0;0
1;6875;36;1;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;20;0;8000;0;2;1247;37;1;0;0;2;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;40;0;10000;0;1;4091;40;1;0;0;1;2;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;15;0;40000;0;0
1;174;61;2;0;0;2;5;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;0;2;1845;63;2;0;0;3;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;0;1;4287;65;2;0;0;3;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;0;0;0;0;0
1;3198;35;1;0;0;3;2;0;2;4;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;300;0;2;2403;38;1;28;2;1;2;0;0;7;7;0;3;0;0;4;0;3;4;2;0;3;0;0;0;3;8;0;2;10;29;29;16000;21000;1;4140;39;1;30;2;2;1;0;0;0;0;3;2;0;0;4;1;0;5;0;10;4;0;0;0;3;15;0;2;17;0;0;3000;0;0
1;4219;39;2;0;0;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;3011;41;2;0;0;5;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;20;0;6000;0;1;8773;44;2;0;0;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
1;1104;22;2;0;0;3;3;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;20000;0;2;3119;24;2;0;0;3;3;50;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;64;0;44000;0;1;7166;26;2;0;0;3;3;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;56;0;46500;0;0
1;3594;21;2;0;0;2;4;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;99;2;0;1063;0;2;2865;23;2;26;2;1;1;0;3;3;3;0;0;0;0;2;0;1;1;1;0;0;0;0;0;9;8;0;3;99;40;50;46994;29070;1;7214;25;2;28;2;1;2;0;2;3;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;9;15;0;3;15;40;0;30000;0;0
1;705;69;2;0;0;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;2;5968;71;2;0;0;2;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;1;1633;73;2;0;0;2;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;0;0;0;0
1;2576;57;2;0;0;3;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;35;0;34000;0;2;5470;59;2;0;0;3;3;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;8;0;34000;0;1;1771;61;2;0;0;3;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;20;0;8000;0;0
1;970;44;2;0;0;2;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;5507;46;2;0;0;2;4;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;1632;48;2;0;0;2;4;14;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;0;0;0;0;0
1;2111;70;1;67;2;3;5;8;7;7;7;0;0;0;0;3;0;3;3;0;0;0;0;0;0;5;8;0;5;1;0;0;0;0;2;8697;72;1;70;2;1;4;0;7;7;7;0;1;0;0;3;0;3;3;0;0;0;0;0;0;5;8;0;5;1;0;0;0;0;1;2814;74;1;71;2;3;4;0;7;7;7;0;1;0;0;3;0;7;7;0;0;1;0;0;0;5;11;0;5;6;0;0;0;0;0
1;8963;42;1;40;2;2;2;0;2;7;1;0;2;0;0;2;0;5;5;0;0;2;0;0;0;2;8;0;2;0;40;40;55610;65000;2;6133;43;1;42;2;3;1;0;1;1;0;0;2;0;0;3;0;0;5;0;0;2;0;0;0;2;8;0;2;0;40;40;64000;89000;1;2820;45;1;44;2;2;1;0;30;30;0;0;2;0;0;2;0;0;7;0;0;2;0;0;0;2;11;0;2;11;40;40;62000;104000;0
1;4639;77;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;2;3558;79;2;0;0;2;3;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;1;967;80;2;0;0;1;3;0;20;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0
1;6089;40;1;0;0;2;1;1;7;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;10;0;1000;0;2;4813;41;1;0;0;1;1;0;2;4;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;40;0;16000;0;1;4746;43;1;0;0;2;1;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;12;0;35220;0;0
1;8579;38;1;0;0;4;1;998;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;8;0;11700;0;2;4284;39;1;0;0;5;2;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;13;0;0;0;1;7599;41;1;0;0;2;2;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;998;0;4347;0;0
1;8574;36;2;0;0;1;1;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;40;0;14567;0;2;4894;37;2;0;0;1;1;0;7;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;40;0;32000;0;1;7606;39;2;0;0;1;3;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;40;0;32230;0;0
1;1022;32;1;50;2;3;2;0;3;3;3;0;0;0;0;2;0;5;5;5;0;0;0;0;0;3;8;0;9;8;40;40;6500;7500;2;5101;34;1;52;2;3;1;0;3;3;5;20;0;0;0;1;0;2;3;0;0;0;0;0;0;3;8;0;9;8;35;40;29000;22000;1;8785;36;1;55;2;9;3;0;1;1;1;0;0;0;0;2;0;1;1;0;0;0;0;0;0;3;6;0;9;1;40;40;33488;31200;0
1;842;27;1;0;0;3;3;0;10;10;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;52000;0;2;4591;29;1;0;0;3;2;0;3;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;88000;0;1;8229;31;1;0;0;3;3;0;3;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;40;0;91000;0;0
1;7207;26;1;26;2;5;1;0;0;0;7;20;0;0;0;1;0;0;0;0;0;0;0;0;0;3;10;0;9;8;0;0;0;0;2;4929;28;1;28;2;3;4;4;0;2;1;20;2;0;0;2;0;5;5;0;0;0;0;0;0;3;10;0;9;8;0;20;4000;6000;1;8301;30;1;0;0;2;3;0;20;998;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;0;0;0;0
1;8087;65;2;0;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;30000;0;2;4759;66;2;0;0;2;2;1;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;34000;0;1;7637;68;2;0;0;3;1;0;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;40;0;29000;0;0
1;1458;60;1;0;0;3;2;0;3;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;50;0;107000;0;2;4508;62;1;0;0;3;2;0;5;7;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;50;0;130000;0;1;1492;64;1;0;0;2;2;0;15;15;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;40;0;126000;0;0
1;1886;57;1;0;0;2;3;0;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;0;2;6010;59;1;0;0;1;3;0;10;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;18069;0;1;2392;61;1;0;0;2;3;0;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0
1;3908;52;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;43;0;50000;0;2;9523;54;2;0;0;4;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;46;0;13192;0;1;1443;56;2;0;0;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;5;0;10621;0;0
1;3418;38;2;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;72000;0;2;4343;40;2;0;0;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;76000;0;1;2650;42;2;0;0;3;3;0;6;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;40;0;71500;0;0
1;3128;35;1;34;2;3;2;0;2;2;0;1;2;0;0;1;0;2;4;3;0;98;0;0;0;3;8;0;3;8;40;40;15900;47500;2;1257;37;1;28;2;2;3;0;5;10;0;0;3;0;0;9;0;999;999;999;0;0;0;0;0;9;99;0;3;8;35;0;28000;30000;1;4737;39;1;30;2;2;1;0;2;3;10;2;4;0;0;9;0;999;999;999;0;0;0;0;0;9;99;0;3;14;40;40;52000;45000;0
1;8575;30;2;0;0;4;3;0;0;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;27000;0;2;1980;32;2;0;0;4;4;90;7;7;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;30000;0;1;4734;34;2;0;0;4;2;75;4;7;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;40;0;22000;0;0
1;9011;50;1;0;0;2;2;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;65;0;56000;0;2;1720;51;1;0;0;1;1;0;10;30;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;70;0;64000;0;1;7554;53;1;52;2;2;1;0;6;6;6;0;2;0;0;5;7;3;3;0;0;1;0;0;0;3;6;0;3;6;54;0;57000;0;0
1;4787;43;2;0;0;3;2;0;7;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;28000;0;2;2055;45;2;0;0;2;2;0;4;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;22000;0;1;5732;47;2;0;0;2;3;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;40;0;21000;0;0
1;5106;29;2;0;0;4;4;0;3;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;50;0;25000;0;2;2386;31;2;0;0;3;3;0;20;10;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;30;0;28000;0;1;9509;34;2;0;0;3;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;40;0;25000;0;0
1;6257;29;2;0;0;3;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;32000;0;2;2393;31;2;0;0;2;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;40800;0;1;5713;32;2;34;2;3;3;0;0;2;0;0;1;0;0;1;0;2;5;1;0;1;0;0;0;3;15;0;3;15;40;40;48400;105000;0
1;6101;28;1;0;0;3;2;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;18650;0;2;2410;30;1;0;0;5;3;0;0;0;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;0;0;1;5878;32;1;0;0;1;2;0;5;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;0;0;25000;0;0
1;8436;27;2;0;0;3;3;0;0;0;0;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;7000;0;2;1988;29;2;0;0;3;2;0;4;4;4;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;50;0;21000;0;1;9390;31;2;0;0;3;2;0;0;0;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;40;0;12000;0;0
1;8981;25;1;0;0;3;2;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;60;0;45000;0;2;2431;27;1;0;0;2;1;0;5;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;40;0;20000;0;1;8935;28;1;0;0;2;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;40;0;18000;0;0
